RT,Syllable,Position,Occurrence,Subject,Condition
0.3744,ko,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.7264,ko,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.4356,fe,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.6498,fe,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.0593,ge,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.0352,ge,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.1004,ge,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.0274,ge,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4105,ru,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.4325,ru,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.4188,ru,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.2517,ru,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.5184,ti,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.2196,ti,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.0684,ti,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4117,ni,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.504,ni,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.5379999999999999,ni,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.4571,ni,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.5985,fu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4181,fu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4183,fu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4027,fu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.4508,me,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.4254,me,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.5176,me,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.4169,me,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.4345,ta,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.3446,ta,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.4208,pu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.252,pu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.2121,pu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.3495,pu,3.0,2.0,5fbc0e54b3efb70778c86227,5
0.6828,re,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.2299,re,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.1508,re,2.0,2.0,5fbc0e54b3efb70778c86227,5
0.3517,su,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.2535,su,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.8304,su,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.589,su,1.0,2.0,5fbc0e54b3efb70778c86227,5
0.3901,ru,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.3951,ru,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.4753,ru,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.56,ru,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.4015,ko,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.4107,ko,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.667,ko,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.5548,ko,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.0516,ge,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.2056,ge,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.0928,ge,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.3899,su,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.401,su,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.3502,su,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.5027,fu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.3465,fu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.41700000000000004,fu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.3207,fe,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.1457,fe,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.2482,fe,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.1316,fe,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.5112,pu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.2622,pu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.2176,pu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.3042,pu,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.7726,me,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.4827,me,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.5091,me,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.5808,ta,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.233,ta,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.4704,ta,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.3197,ta,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.4728,ni,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.4964,ni,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.3442,ni,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.5063,ni,1.0,3.0,5fbc0e54b3efb70778c86227,5
0.0687,re,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.1388,re,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.4963,re,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.2688,re,2.0,3.0,5fbc0e54b3efb70778c86227,5
0.3839,ti,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.4217,ti,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.3341,ti,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.38799999999999996,ti,3.0,3.0,5fbc0e54b3efb70778c86227,5
0.48700000000000004,ge,3.0,1.0,602fa684fc65e0cb663c1970,5
0.406,ge,3.0,1.0,602fa684fc65e0cb663c1970,5
0.527,fe,2.0,1.0,602fa684fc65e0cb663c1970,5
0.525,fe,2.0,1.0,602fa684fc65e0cb663c1970,5
0.518,ko,1.0,1.0,602fa684fc65e0cb663c1970,5
0.526,ko,1.0,1.0,602fa684fc65e0cb663c1970,5
0.679,ko,1.0,1.0,602fa684fc65e0cb663c1970,5
0.408,ko,1.0,1.0,602fa684fc65e0cb663c1970,5
0.5579999999999999,ru,2.0,1.0,602fa684fc65e0cb663c1970,5
0.56,ru,2.0,1.0,602fa684fc65e0cb663c1970,5
0.573,ru,2.0,1.0,602fa684fc65e0cb663c1970,5
0.32299999999999995,fu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.353,fu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.35600000000000004,fu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.474,su,1.0,1.0,602fa684fc65e0cb663c1970,5
0.635,su,1.0,1.0,602fa684fc65e0cb663c1970,5
0.43200000000000005,su,1.0,1.0,602fa684fc65e0cb663c1970,5
0.451,su,1.0,1.0,602fa684fc65e0cb663c1970,5
0.488,re,2.0,1.0,602fa684fc65e0cb663c1970,5
0.542,re,2.0,1.0,602fa684fc65e0cb663c1970,5
0.445,re,2.0,1.0,602fa684fc65e0cb663c1970,5
0.503,re,2.0,1.0,602fa684fc65e0cb663c1970,5
0.546,ni,1.0,1.0,602fa684fc65e0cb663c1970,5
0.425,ni,1.0,1.0,602fa684fc65e0cb663c1970,5
0.546,ni,1.0,1.0,602fa684fc65e0cb663c1970,5
0.44799999999999995,ti,3.0,1.0,602fa684fc65e0cb663c1970,5
0.324,ti,3.0,1.0,602fa684fc65e0cb663c1970,5
0.674,me,1.0,1.0,602fa684fc65e0cb663c1970,5
1.028,me,1.0,1.0,602fa684fc65e0cb663c1970,5
0.703,me,1.0,1.0,602fa684fc65e0cb663c1970,5
0.48700000000000004,me,1.0,1.0,602fa684fc65e0cb663c1970,5
0.34299999999999997,pu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.45,pu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.217,pu,3.0,1.0,602fa684fc65e0cb663c1970,5
0.79,ta,2.0,1.0,602fa684fc65e0cb663c1970,5
0.888,ta,2.0,1.0,602fa684fc65e0cb663c1970,5
0.326,ta,2.0,1.0,602fa684fc65e0cb663c1970,5
0.5379999999999999,ko,1.0,2.0,602fa684fc65e0cb663c1970,5
0.485,ko,1.0,2.0,602fa684fc65e0cb663c1970,5
0.7020000000000001,ko,1.0,2.0,602fa684fc65e0cb663c1970,5
0.436,ko,1.0,2.0,602fa684fc65e0cb663c1970,5
0.7979999999999999,fe,2.0,2.0,602fa684fc65e0cb663c1970,5
0.588,fe,2.0,2.0,602fa684fc65e0cb663c1970,5
1.061,fe,2.0,2.0,602fa684fc65e0cb663c1970,5
0.621,fe,2.0,2.0,602fa684fc65e0cb663c1970,5
0.442,ge,3.0,2.0,602fa684fc65e0cb663c1970,5
0.27699999999999997,ge,3.0,2.0,602fa684fc65e0cb663c1970,5
0.24600000000000002,ge,3.0,2.0,602fa684fc65e0cb663c1970,5
0.8420000000000001,ru,2.0,2.0,602fa684fc65e0cb663c1970,5
0.479,ru,2.0,2.0,602fa684fc65e0cb663c1970,5
0.623,ru,2.0,2.0,602fa684fc65e0cb663c1970,5
0.6659999999999999,ru,2.0,2.0,602fa684fc65e0cb663c1970,5
0.615,ti,3.0,2.0,602fa684fc65e0cb663c1970,5
0.528,ti,3.0,2.0,602fa684fc65e0cb663c1970,5
0.551,ti,3.0,2.0,602fa684fc65e0cb663c1970,5
0.258,ni,1.0,2.0,602fa684fc65e0cb663c1970,5
0.55,ni,1.0,2.0,602fa684fc65e0cb663c1970,5
0.775,fu,3.0,2.0,602fa684fc65e0cb663c1970,5
0.402,fu,3.0,2.0,602fa684fc65e0cb663c1970,5
0.43799999999999994,me,1.0,2.0,602fa684fc65e0cb663c1970,5
0.629,me,1.0,2.0,602fa684fc65e0cb663c1970,5
0.5429999999999999,me,1.0,2.0,602fa684fc65e0cb663c1970,5
0.618,me,1.0,2.0,602fa684fc65e0cb663c1970,5
0.462,ta,2.0,2.0,602fa684fc65e0cb663c1970,5
0.297,ta,2.0,2.0,602fa684fc65e0cb663c1970,5
0.49700000000000005,ta,2.0,2.0,602fa684fc65e0cb663c1970,5
0.516,pu,3.0,2.0,602fa684fc65e0cb663c1970,5
0.618,pu,3.0,2.0,602fa684fc65e0cb663c1970,5
0.907,pu,3.0,2.0,602fa684fc65e0cb663c1970,5
0.516,re,2.0,2.0,602fa684fc65e0cb663c1970,5
0.5770000000000001,re,2.0,2.0,602fa684fc65e0cb663c1970,5
0.55,re,2.0,2.0,602fa684fc65e0cb663c1970,5
0.659,re,2.0,2.0,602fa684fc65e0cb663c1970,5
0.6,su,1.0,2.0,602fa684fc65e0cb663c1970,5
0.732,su,1.0,2.0,602fa684fc65e0cb663c1970,5
0.5670000000000001,su,1.0,2.0,602fa684fc65e0cb663c1970,5
0.69,ru,2.0,3.0,602fa684fc65e0cb663c1970,5
0.556,ru,2.0,3.0,602fa684fc65e0cb663c1970,5
0.794,ru,2.0,3.0,602fa684fc65e0cb663c1970,5
0.789,ru,2.0,3.0,602fa684fc65e0cb663c1970,5
0.42100000000000004,ko,1.0,3.0,602fa684fc65e0cb663c1970,5
0.539,ko,1.0,3.0,602fa684fc65e0cb663c1970,5
0.6809999999999999,ko,1.0,3.0,602fa684fc65e0cb663c1970,5
0.218,ge,3.0,3.0,602fa684fc65e0cb663c1970,5
0.414,ge,3.0,3.0,602fa684fc65e0cb663c1970,5
0.35,ge,3.0,3.0,602fa684fc65e0cb663c1970,5
0.737,su,1.0,3.0,602fa684fc65e0cb663c1970,5
0.9059999999999999,su,1.0,3.0,602fa684fc65e0cb663c1970,5
0.46,su,1.0,3.0,602fa684fc65e0cb663c1970,5
0.611,fu,3.0,3.0,602fa684fc65e0cb663c1970,5
0.245,fu,3.0,3.0,602fa684fc65e0cb663c1970,5
0.555,fu,3.0,3.0,602fa684fc65e0cb663c1970,5
0.728,fe,2.0,3.0,602fa684fc65e0cb663c1970,5
0.546,fe,2.0,3.0,602fa684fc65e0cb663c1970,5
0.436,pu,3.0,3.0,602fa684fc65e0cb663c1970,5
0.5579999999999999,pu,3.0,3.0,602fa684fc65e0cb663c1970,5
0.532,me,1.0,3.0,602fa684fc65e0cb663c1970,5
0.322,me,1.0,3.0,602fa684fc65e0cb663c1970,5
0.6629999999999999,me,1.0,3.0,602fa684fc65e0cb663c1970,5
0.623,me,1.0,3.0,602fa684fc65e0cb663c1970,5
0.8740000000000001,ta,2.0,3.0,602fa684fc65e0cb663c1970,5
0.312,ta,2.0,3.0,602fa684fc65e0cb663c1970,5
0.485,ni,1.0,3.0,602fa684fc65e0cb663c1970,5
0.733,ni,1.0,3.0,602fa684fc65e0cb663c1970,5
0.442,ni,1.0,3.0,602fa684fc65e0cb663c1970,5
0.735,ni,1.0,3.0,602fa684fc65e0cb663c1970,5
0.742,re,2.0,3.0,602fa684fc65e0cb663c1970,5
0.461,re,2.0,3.0,602fa684fc65e0cb663c1970,5
0.461,re,2.0,3.0,602fa684fc65e0cb663c1970,5
0.502,re,2.0,3.0,602fa684fc65e0cb663c1970,5
0.45,ti,3.0,3.0,602fa684fc65e0cb663c1970,5
0.43799999999999994,ti,3.0,3.0,602fa684fc65e0cb663c1970,5
0.81,ti,3.0,3.0,602fa684fc65e0cb663c1970,5
